# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F2:86": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F2:86", "device connection": "BTH00:07:80:46:F2:86", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-23", "time": "12:36:55.274", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["GONIO", "GONIO", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green", "black", "dark_blue", "white", "light_blue", "black"], "convertedValues": 0}}
# EndOfHeader
0	0	31264	35528	32788	32484	32312	32721	
1	0	31264	35508	32836	32656	32640	32652	
2	0	31278	35514	32821	32224	32700	32755	
3	0	31281	35488	32831	32537	32436	32656	
4	0	31268	35562	32836	32288	32352	32608	
5	0	31280	35532	32872	32641	32704	32721	
6	0	31268	35560	32778	32389	32580	32880	
7	0	31278	35516	32707	32748	32266	32757	
8	0	31276	35485	32824	32513	32154	32581	
9	0	31285	35373	32836	32841	32408	32660	
10	0	31260	35146	32852	32465	32453	32761	
11	0	31272	35392	32844	32754	32477	32673	
12	0	31293	35157	32880	32609	32282	32582	
13	0	31280	35504	32904	32641	32506	32648	
14	0	31253	35480	32873	32539	32649	32788	
15	0	31272	35498	32741	32480	32628	32893	
16	0	31252	35508	32859	32605	32276	32868	
17	0	31257	35456	32809	32400	32540	32908	
18	0	31268	35480	32879	32648	32596	32821	
19	0	31268	35467	32833	32392	32516	32784	
20	0	31242	35524	32792	32704	32309	32764	
21	0	31276	35512	32870	32461	32654	32772	
22	0	31285	35524	32829	32637	32580	32768	
23	0	31278	35516	32784	32529	32488	32744	
24	0	31278	35412	32708	32612	32276	32740	
25	0	31262	35016	32848	32572	32620	32744	
26	0	31269	35465	32848	32628	32513	32739	
