# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F2:86": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F2:86", "device connection": "BTH00:07:80:46:F2:86", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-6", "time": "14:13:2.923", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["GONIO", "GONIO", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green", "black", "light_blue", "dark_blue", "white", "black"], "convertedValues": 0}}
# EndOfHeader
0	0	30336	33444	32973	32828	32314	32880	
1	0	30364	33384	33028	32832	32708	33156	
2	0	30340	33397	33184	32924	33800	33020	
3	0	30373	33464	33047	32846	33569	32652	
4	0	30365	33426	32745	32712	33004	32489	
5	0	30372	33364	32828	32569	32852	33184	
6	0	30364	33452	32825	32629	32342	33076	
7	0	30367	33408	32704	32690	31480	32952	
8	0	30357	33485	32748	32708	31897	32798	
9	0	30344	33416	32824	32693	32440	32266	
10	0	30346	33420	32844	32709	32986	32350	
11	0	30336	33468	32960	32720	32720	32768	
12	0	30333	33436	32924	32872	32873	32724	
13	0	30348	33494	32886	32869	33288	32776	
14	0	30336	33465	33004	32652	33352	32729	
15	0	30348	33332	32970	32654	33089	32495	
16	0	30365	33474	32653	32736	32849	32158	
17	0	30335	33456	32709	32756	33144	32168	
18	0	30356	33335	32840	32696	32817	32533	
19	0	30368	33444	33044	32826	31772	33152	
20	0	30364	33460	33124	32736	32832	33108	
21	0	30360	33460	32820	32658	31519	32728	
22	0	30368	33400	32692	32649	29960	33065	
23	0	30337	33320	32943	32794	30952	33045	
24	0	30333	33445	32744	32837	32544	32856	
25	0	30324	33416	32474	32712	33326	32853	
26	0	30336	33444	32768	32702	32849	32826	
27	0	30332	33448	32918	32769	33048	33016	
28	0	30324	33418	33108	32632	33700	32752	
29	0	30325	33245	32885	32714	33057	32279	
30	0	30328	33449	32732	32764	31172	32404	
31	0	30317	33408	32808	32736	31884	32946	
32	0	30340	33237	32895	32789	32456	32820	
33	0	30357	33472	32944	32736	32545	32734	
34	0	30323	33404	32917	32624	32545	32569	
35	0	30324	33448	32916	32748	33044	32474	
36	0	30363	33461	32777	32878	33260	32676	
37	0	30356	33440	32508	32768	32973	32709	
38	0	30361	33428	32456	32692	32097	32776	
39	0	30368	33304	32648	32644	32096	32788	
40	0	30368	33420	32641	32596	30804	33112	
41	0	30379	33424	32843	32688	31590	32984	
42	0	30344	33448	32912	32886	32790	32775	
43	0	30352	33392	33000	32824	33136	32696	
44	0	30369	33233	33012	32764	33044	32889	
45	0	30344	33458	32872	32663	32704	32869	
46	0	30384	33370	32917	32808	32805	32836	
47	0	30352	33410	32786	32820	32841	32745	
48	0	30357	33412	32808	32708	32668	32792	
49	0	30352	33296	32757	32700	32416	32934	
50	0	30364	33456	32704	32824	32493	32800	
51	0	30357	33399	32744	32744	33001	32495	
52	0	30349	33360	32956	32745	33312	32510	
53	0	30386	33397	33217	32729	32685	32828	
54	0	30380	33056	33122	32705	33320	32925	
55	0	30369	33436	32996	32689	33648	32668	
56	0	30348	33408	32820	32793	32896	32148	
57	0	30353	33408	32668	32820	32436	32678	
58	0	30376	33429	32665	32652	31495	33116	
59	0	30409	33285	32820	32633	31856	33036	
60	0	30385	33463	32736	32728	32288	32860	
61	0	30392	33429	32896	32789	33312	32724	
62	0	30404	33284	32992	32832	33613	32588	
63	0	30382	33376	32920	32681	33192	32840	
64	0	30374	33412	32864	32755	32656	32924	
65	0	30404	33374	32852	32820	31984	32195	
66	0	30375	33364	32820	32648	32212	32184	
67	0	30395	33376	32768	32701	32519	32484	
68	0	30396	33285	32764	32828	32818	32577	
69	0	30368	33410	32776	32792	32864	32790	
70	0	30396	33400	32796	32780	32799	33006	
71	0	30363	33356	32953	32788	32692	32863	
72	0	30376	33366	33004	32764	32677	32837	
73	0	30368	32964	32888	32653	32576	32856	
74	0	30373	33444	32868	32704	32120	33225	
75	0	30376	33352	32880	32708	32052	33291	
76	0	30356	33000	32704	32796	32388	33031	
77	0	30372	33424	32736	32677	32560	32720	
78	0	30384	33344	32732	32796	32612	32480	
79	0	30380	33409	32827	32808	32564	32604	
80	0	30396	33349	33040	32704	32997	32647	
81	0	30394	33359	33025	32544	33316	32413	
82	0	30389	32733	33124	32676	33103	32504	
83	0	30408	33396	33164	32772	32680	32653	
84	0	30393	33389	32914	32809	32369	31934	
85	0	30388	33426	32749	32799	32175	32025	
86	0	30421	33376	32576	32676	32057	32293	
87	0	30404	33256	32728	32870	32204	33016	
88	0	30402	33416	32673	32736	31736	33752	
89	0	30412	33390	32330	32608	31508	33817	
90	0	30409	33289	32148	32813	32039	33591	
91	0	30400	33372	32533	32924	31612	33220	
92	0	30419	33069	32800	32788	31525	32900	
93	0	30400	33392	32749	32716	32672	32883	
94	0	30404	33380	32752	32756	32992	32565	
95	0	30419	33414	32912	32732	32617	32332	
96	0	30416	33385	32928	32735	32852	32684	
97	0	30404	33276	32978	32681	33040	32752	
98	0	30400	33388	32928	32500	32488	32284	
99	0	30385	33404	33152	32577	32231	32097	
100	0	30408	33264	33096	32800	32609	32536	
101	0	30420	33412	32992	32928	32962	32512	
102	0	30376	33398	32989	32800	33260	32529	
103	0	30404	33380	32999	32857	33393	32661	
104	0	30408	33049	33016	32788	33652	32677	
105	0	30416	33449	32933	32600	33536	32629	
106	0	30412	33408	32972	32736	32860	33128	
107	0	30404	33371	32940	32792	32688	33352	
108	0	30444	33325	32980	32676	32681	33064	
109	0	30416	33388	32873	32656	32687	32608	
110	0	30420	32984	32890	32677	32549	32564	
111	0	30426	33412	32664	32628	32230	32784	
112	0	30437	33412	32664	32652	31956	32785	
113	0	30444	33377	32589	32780	32056	32777	
114	0	30434	33396	32636	32805	32184	32883	
115	0	30432	33385	32639	32785	32129	33036	
