# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F2:86": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F2:86", "device connection": "BTH00:07:80:46:F2:86", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-6", "time": "14:6:50.286", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["GONIO", "GONIO", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green", "black", "light_blue", "dark_blue", "white", "black"], "convertedValues": 0}}
# EndOfHeader
0	0	29944	34640	32801	33522	32767	32528	
1	0	29962	34681	33624	33209	32248	32657	
2	0	29962	34632	34967	32484	32608	32849	
3	0	29952	34625	34369	32321	33079	32694	
4	0	29974	34304	30607	32380	32354	32420	
5	0	29957	34584	29320	32272	31956	32213	
6	0	29984	34527	30256	33090	33164	32237	
7	0	29972	34661	30352	32984	33249	32712	
8	0	29948	34490	31565	32345	32722	32697	
9	0	29952	34625	32084	32532	32743	32724	
10	0	29964	34479	32320	32596	32153	32736	
11	0	29956	34592	32532	32669	31526	32948	
12	0	29943	34696	33352	32580	32375	33001	
13	0	29949	34632	33542	32495	32469	33057	
14	0	29985	34660	33962	32568	32988	32924	
15	0	29961	33920	33734	32948	32340	32983	
16	0	30001	34628	33181	32663	32088	32915	
17	0	30000	34605	33332	32464	32336	32988	
18	0	29976	34600	33309	32832	31784	32969	
19	0	29968	34676	33096	32980	31812	32904	
20	0	29965	34597	33152	32498	31876	33092	
21	0	29976	34688	33426	32692	32352	32826	
22	0	29980	34604	33696	32862	32796	32529	
23	0	29984	34668	33685	32816	33252	32464	
24	0	29982	34632	33822	33084	33072	32329	
25	0	29982	34629	33561	33184	33200	32248	
26	0	29984	34576	30564	33405	34408	32469	
27	0	29983	34663	30577	33657	34016	32592	
28	0	29968	34577	30625	33133	32889	32928	
29	0	29986	34634	31056	32504	32132	32534	
30	0	29969	34585	32394	32043	31488	32217	
31	0	29986	34597	33360	32188	31320	32596	
32	0	29996	34608	33599	32536	31389	32830	
33	0	29954	34476	33896	32561	31761	32800	
34	0	29961	34602	33197	32828	32041	32909	
35	0	29960	34368	33248	33006	32320	32816	
36	0	29988	34616	33426	32596	32448	32961	
37	0	29976	34585	33372	32276	32448	32944	
38	0	29976	34628	33472	32350	32830	32865	
39	0	29957	34621	33184	32374	32573	33014	
40	0	29972	34664	32570	32388	32228	32628	
41	0	29965	34489	32724	32842	32816	32236	
42	0	29973	34624	33310	33097	33512	32453	
43	0	29956	34344	33216	33113	33509	32308	
44	0	29984	34560	32360	33202	33530	32372	
45	0	29968	34608	31808	33210	33908	32514	
46	0	29960	34602	32209	33004	33001	32586	
47	0	29960	34676	32552	32376	32424	32910	
48	0	29953	34644	32762	32536	32350	33116	
49	0	29960	34618	32972	32984	31648	32932	
50	0	29960	34585	32980	33220	31901	32917	
51	0	29952	34663	32903	33117	32629	33096	
52	0	29968	34622	33516	33537	32788	33202	
53	0	29969	34656	33988	32860	32874	33088	
54	0	29968	34629	33712	32240	32465	33236	
55	0	29962	34640	32812	32570	32244	33008	
56	0	29962	34516	31968	32728	31926	32707	
57	0	29945	34576	33148	31730	31656	32688	
58	0	29960	34465	33696	31384	31386	32784	
59	0	29940	34572	33638	31536	32310	32846	
60	0	29954	34653	33577	32264	32837	32672	
61	0	29952	34604	33304	32821	33140	32832	
62	0	29961	34670	32996	33143	32993	32732	
63	0	29977	34500	32353	33292	32693	32600	
64	0	29938	34612	31008	33372	32823	32528	
65	0	29953	34624	30928	33572	33168	32580	
66	0	29954	34566	32360	33064	33201	32660	
67	0	29977	34496	33034	33009	32836	32944	
68	0	29965	34604	32797	33044	32672	32544	
69	0	29948	34661	32396	33088	32264	32529	
70	0	29960	34596	31984	32940	32068	32660	
71	0	29960	34640	32452	32628	32556	32325	
72	0	29967	34549	33193	32608	32916	32471	
73	0	29968	34614	33884	32740	33085	32799	
74	0	29957	34465	33864	32490	33177	33104	
75	0	29933	34615	33788	32460	33226	32889	
